Time (s),Heat Release Rate (kW),Burner HRR (kW),Exhaust Mass Flow Rate (kg/s),Oxygen (Vol Fr),CO2 (Vol Fr),CO (Vol Fr),Radiant Heat Flux (kW/m^2),Ksmoke (1/m)
2933,394.8,0.2,71.725,0.20908,0.0006625,2.08e-05,-4.9e-05,0.069
2934,401.16,0.05,71.563,0.20907,0.0006635,2.09e-05,0.005087,0.081
2935,410.23,0.13,71.656,0.20906,0.0006642,2.1e-05,0.007024,0.102
2936,395.56,0.01,71.746,0.20908,0.0006644,2.1e-05,0.00865,0.096
2937,400.21,0.12,71.48,0.20907,0.0006647,2.11e-05,0.005189,0.09
2938,405.2,0.21,71.475,0.20907,0.000665,2.09e-05,0.003601,0.092
2939,403.61,0.08,71.585,0.20907,0.0006642,2.07e-05,-0.002757,0.08
2940,398.92,0.13,71.545,0.20907,0.0006627,2.05e-05,-0.002314,0.084
2941,395.55,0.04,71.529,0.20908,0.0006606,2.04e-05,-0.003603,0.094
2942,407.75,0.16,71.774,0.20907,0.0006591,2.02e-05,-0.005957,0.08
2943,385.74,0.05,71.844,0.20908,0.0006575,2.01e-05,-0.005824,0.073
2944,377.89,-0.01,71.999,0.20909,0.0006567,2.01e-05,0.001308,0.087
2945,393.01,0.19,72.191,0.20908,0.000657,2.02e-05,0.006023,0.082
2946,393.09,0.07,72.412,0.20908,0.0006573,2.03e-05,0.010385,0.08
2947,399.09,0.08,72.942,0.20908,0.0006565,2.03e-05,0.014933,0.09
2948,403.33,0.05,73.208,0.20908,0.0006549,2.02e-05,0.015672,0.093
2949,386.96,0.09,73.038,0.20909,0.0006532,2.01e-05,0.009073,0.087
2950,384.35,0.07,73.041,0.20909,0.0006524,2.02e-05,0.014642,0.071
2951,381.24,0.09,73.069,0.20909,0.0006524,2.03e-05,0.018065,0.076
2952,370.88,0.07,72.913,0.2091,0.0006524,2.02e-05,0.015635,0.07
2953,384.1,0.16,72.93,0.20909,0.0006518,2.03e-05,0.016847,0.098
2954,387.12,0.04,72.743,0.20909,0.0006509,2.02e-05,0.022704,0.09
2955,371.14,0.08,72.398,0.2091,0.0006497,2.02e-05,0.019299,0.072
2956,366.61,0.13,72.095,0.2091,0.0006488,2e-05,0.020758,0.075
2957,366.56,0.11,71.646,0.2091,0.0006482,1.99e-05,0.020281,0.084
2958,374.08,0.01,71.28,0.20909,0.0006463,1.98e-05,0.017027,0.073
2959,360.25,0.02,71.177,0.2091,0.0006444,1.96e-05,0.014528,0.084
2960,352.11,0.11,71.134,0.20911,0.0006435,1.94e-05,0.017121,0.084
2961,356.82,0.13,71.132,0.20911,0.0006438,1.92e-05,0.009463,0.073
2962,353.06,0.01,71.204,0.20911,0.0006452,1.91e-05,0.010742,0.068
2963,354.51,0.09,71.235,0.20911,0.0006472,1.92e-05,0.017545,0.084
2964,370.32,0.12,71.419,0.2091,0.000649,1.94e-05,0.025693,0.078
2965,382.43,0.07,71.644,0.20909,0.0006508,1.96e-05,0.041529,0.086
2966,386.73,0.04,71.734,0.20908,0.0006523,1.99e-05,0.046114,0.086
2967,392.59,0.03,71.641,0.20908,0.0006548,2.02e-05,0.03174,0.087
2968,384.52,0.11,71.73,0.20909,0.0006572,2.04e-05,0.026241,0.074
2969,390.31,0.04,72.062,0.20908,0.0006592,2.06e-05,0.023423,0.094
2970,413.74,0.11,71.99,0.20906,0.0006607,2.08e-05,0.026874,0.086
2971,407.06,0.07,71.8,0.20907,0.0006605,2.09e-05,0.033613,0.088
2972,402.65,0.06,71.626,0.20907,0.0006587,2.09e-05,0.026606,0.095
2973,404.17,0.11,71.451,0.20907,0.0006555,2.08e-05,0.017475,0.078
2974,377.08,0.2,71.304,0.20909,0.0006519,2.05e-05,0.014222,0.081
2975,363.51,0.07,71.13,0.2091,0.0006477,2.03e-05,0.009541,0.08
2976,350.32,0.08,70.913,0.20911,0.0006449,2.01e-05,0.005989,0.079
2977,349.11,-0.01,70.933,0.20911,0.0006428,1.98e-05,0.008319,0.069
2978,343.83,0.08,70.926,0.20912,0.0006417,1.98e-05,0.007915,0.077
2979,357.57,0.04,70.605,0.20911,0.0006417,1.98e-05,0.00683,0.084
2980,358.85,0.11,70.531,0.2091,0.0006416,1.96e-05,0.006285,0.077
2981,345.24,0.08,70.553,0.20911,0.0006421,1.95e-05,0.002887,0.08
2982,366.82,0.06,70.634,0.2091,0.0006427,1.95e-05,0.003019,0.088
2983,357.14,0.12,70.592,0.20911,0.0006428,1.95e-05,0.005413,0.074
2984,369.62,0.11,70.606,0.2091,0.0006428,1.94e-05,0.010373,0.078
2985,370.58,0.08,70.683,0.2091,0.0006429,1.93e-05,0.012017,0.076
2986,360.26,0.08,70.953,0.2091,0.0006435,1.92e-05,0.013328,0.083
2987,367.58,0.06,71.009,0.2091,0.0006439,1.92e-05,0.020631,0.073
2988,367.69,0.15,70.856,0.2091,0.0006443,1.92e-05,0.018775,0.092
2989,367.73,0.19,70.898,0.2091,0.0006457,1.92e-05,0.01505,0.08
2990,364.16,0.04,70.996,0.2091,0.0006463,1.93e-05,0.017831,0.081
2991,377.56,0.14,70.951,0.20909,0.0006463,1.95e-05,0.020923,0.089
2992,366.68,0.13,70.861,0.2091,0.0006463,1.96e-05,0.013262,0.085
2993,363.31,0.11,70.998,0.2091,0.0006466,1.97e-05,0.018009,0.076
2994,350.4,0.19,71.001,0.20911,0.000647,1.98e-05,0.026142,0.069
2995,376.85,0.05,71.187,0.20909,0.0006474,2e-05,0.045093,0.081
2996,383.07,0.12,71.004,0.20909,0.0006486,2.01e-05,0.0495,0.089
2997,381.97,0.18,70.988,0.20909,0.0006498,2.02e-05,0.052088,0.072
2998,378.63,-0.01,71.246,0.20909,0.0006505,2.02e-05,0.049286,0.077
2999,379.73,-0,71.46,0.20909,0.00065,2.02e-05,0.043775,0.095
3000,378.28,0.14,71.572,0.20909,0.0006482,2.01e-05,0.043542,0.086
3001,381.5,0.13,71.78,0.20909,0.0006457,2e-05,0.030099,0.083
3002,367.95,0.05,72.11,0.2091,0.0006437,1.98e-05,0.022659,0.071
3003,357.68,0.13,72.066,0.20911,0.0006415,1.95e-05,0.01506,0.083
3004,350.17,0.03,72.311,0.20912,0.0006402,1.94e-05,0.014118,0.07
3005,351.13,0.16,72.187,0.20912,0.0006396,1.93e-05,0.014954,0.081
3006,360.51,0.13,72.238,0.20911,0.0006393,1.93e-05,0.010113,0.076
3007,356.81,0.11,72.278,0.20911,0.0006398,1.91e-05,0.00738,0.082
3008,350.14,0.01,72.14,0.20912,0.0006401,1.92e-05,0.002053,0.084
3009,344.72,0.07,71.985,0.20912,0.0006402,1.94e-05,0.015235,0.079
3010,366.17,0.12,71.883,0.2091,0.0006411,1.95e-05,0.007785,0.075
3011,366.08,0.01,71.651,0.2091,0.0006418,1.97e-05,0.005216,0.07
3012,373.2,0.12,71.675,0.2091,0.0006422,1.99e-05,0.002071,0.084
3013,381.68,0.07,71.759,0.20909,0.000642,2e-05,0.006936,0.076
3014,362.95,0.13,71.63,0.20911,0.0006408,2e-05,0.013757,0.083
3015,364.97,0.05,71.741,0.2091,0.000638,1.98e-05,0.019625,0.08
3016,367.06,0.21,71.945,0.2091,0.0006342,1.95e-05,0.027867,0.071
3017,355.32,0.11,72.067,0.20912,0.0006299,1.91e-05,0.037123,0.077
3018,328.23,0.14,72.115,0.20914,0.0006269,1.89e-05,0.050144,0.064
3019,319.93,0.11,72.275,0.20914,0.0006251,1.87e-05,0.05551,0.06
3020,320.47,0.12,72.387,0.20914,0.0006237,1.85e-05,0.052828,0.068
3021,321.75,0.02,72.498,0.20914,0.000623,1.83e-05,0.050151,0.077
3022,328.61,0.07,72.368,0.20914,0.0006237,1.82e-05,0.044227,0.076
3023,326.83,0.06,72.332,0.20914,0.0006256,1.83e-05,0.041359,0.06
3024,340.01,0.03,72.379,0.20913,0.000628,1.83e-05,0.034629,0.074
3025,352.03,0.2,72.246,0.20912,0.0006293,1.83e-05,0.031812,0.084
3026,354.54,0.11,72.102,0.20912,0.0006299,1.84e-05,0.031447,0.08
3027,368.71,0.05,72.097,0.20911,0.0006303,1.85e-05,0.032179,0.076
3028,359.82,0.04,72.276,0.20911,0.0006303,1.85e-05,0.032743,0.072
3029,359.94,0.13,72.27,0.20911,0.0006301,1.85e-05,0.036554,0.07
3030,349.62,0.09,72.247,0.20912,0.0006291,1.86e-05,0.048547,0.075
3031,344.58,0.06,72.25,0.20913,0.0006273,1.86e-05,0.035192,0.08
3032,342.65,0.14,72.195,0.20913,0.0006263,1.86e-05,0.017103,0.072
3033,326.9,0.07,72.112,0.20914,0.0006255,1.88e-05,0.012089,0.062
3034,334.82,0.07,72.124,0.20913,0.0006254,1.88e-05,0.012592,0.078
3035,329.21,0.12,72.222,0.20914,0.000626,1.89e-05,0.013676,0.072
3036,327.85,0.12,72.268,0.20914,0.0006275,1.89e-05,0.017534,0.079
3037,340.15,0.14,72.22,0.20913,0.0006287,1.9e-05,0.018196,0.074
3038,350.06,0.14,72.165,0.20912,0.0006289,1.89e-05,0.013749,0.082
3039,347.41,0.12,72.309,0.20912,0.0006287,1.89e-05,0.017839,0.086
3040,359.3,0.13,72.567,0.20911,0.0006277,1.89e-05,0.016889,0.077
3041,349.84,0.05,72.951,0.20912,0.0006254,1.88e-05,0.012274,0.066
3042,338.65,0.11,73.375,0.20913,0.0006224,1.86e-05,0.013752,0.087
3043,334.72,0.12,73.609,0.20914,0.0006189,1.83e-05,0.015724,0.072
3044,323.77,0.13,73.956,0.20915,0.0006164,1.81e-05,0.006758,0.069
3045,311.03,0.13,74.181,0.20916,0.0006159,1.81e-05,0.003514,0.06
3046,323.62,0.15,74.385,0.20915,0.0006164,1.83e-05,0.006253,0.071
3047,339.49,0.01,74.332,0.20914,0.0006178,1.84e-05,0.005605,0.075
3048,330.12,0.13,74.208,0.20914,0.0006189,1.85e-05,0.01409,0.08
3049,341.43,0.08,74.064,0.20914,0.0006201,1.86e-05,0.023399,0.081
3050,350.81,0.07,73.891,0.20913,0.0006217,1.87e-05,0.028658,0.085
3051,341.64,0.07,73.617,0.20913,0.0006232,1.89e-05,0.020355,0.076
3052,353.72,0.12,73.423,0.20912,0.0006247,1.9e-05,0.009453,0.076
3053,353.71,0.13,73.392,0.20912,0.0006248,1.91e-05,0.011942,0.084
3054,349.91,0.06,72.968,0.20912,0.0006237,1.91e-05,0.024195,0.08
3055,345.22,0.1,72.757,0.20913,0.0006212,1.9e-05,0.017356,0.078
3056,317.24,0.17,72.516,0.20915,0.000618,1.88e-05,0.012151,0.084
3057,328.97,0.16,72.542,0.20914,0.0006169,1.86e-05,0.012394,0.068
3058,311.26,0.12,72.415,0.20915,0.000617,1.85e-05,0.010746,0.056
3059,325.11,0.18,72.308,0.20914,0.0006175,1.84e-05,-0.00677,0.072
3060,331.71,0.14,72.205,0.20914,0.0006181,1.83e-05,-0.011597,0.081
3061,325.39,0.19,71.978,0.20914,0.0006181,1.83e-05,-0.007767,0.071
3062,324.93,0.13,71.56,0.20914,0.0006172,1.82e-05,-0.008459,0.085
3063,323.68,0.09,71.425,0.20914,0.000617,1.81e-05,-0.008856,0.07
3064,302.61,0.14,71.288,0.20916,0.000618,1.81e-05,-0.003492,0.066
3065,313.97,0.13,71.234,0.20915,0.0006201,1.85e-05,0.003636,0.068
3066,328.88,0.14,71.073,0.20913,0.000621,1.86e-05,0.007434,0.073
3067,336.97,0.04,70.993,0.20913,0.0006194,1.86e-05,0.013125,0.089
3068,326.75,0.14,71.258,0.20914,0.0006168,1.86e-05,0.008114,0.086
3069,325.17,0.04,71.621,0.20914,0.0006145,1.86e-05,0.019798,0.069
3070,314.13,0.2,71.662,0.20915,0.0006146,1.86e-05,0.031437,0.059
3071,315.43,0.08,71.649,0.20915,0.000616,1.87e-05,0.031993,0.054
3072,322.71,0.14,72.064,0.20914,0.0006172,1.88e-05,0.036352,0.085
3073,335.34,0.12,72.141,0.20913,0.0006176,1.89e-05,0.042762,0.09
3074,348.77,0.08,72.338,0.20912,0.000618,1.88e-05,0.04656,0.083
3075,330.75,0.09,72.447,0.20914,0.0006174,1.87e-05,0.044548,0.072
3076,342.08,0.12,72.591,0.20913,0.0006161,1.86e-05,0.038416,0.074
3077,340.71,0.04,72.657,0.20913,0.0006146,1.85e-05,0.031448,0.081
3078,338.27,0.07,72.57,0.20913,0.0006137,1.84e-05,0.026801,0.074
3079,316.84,0.07,72.2,0.20915,0.0006133,1.83e-05,0.014931,0.069
3080,314.07,0.11,72.261,0.20915,0.0006134,1.84e-05,0.003891,0.063
3081,308.31,0.16,72.385,0.20916,0.0006129,1.85e-05,-0.002108,0.079
3082,304.15,0.09,72.068,0.20916,0.0006123,1.85e-05,0.000172,0.08
3083,314.95,-0.03,71.97,0.20915,0.0006115,1.86e-05,-0.001586,0.066
3084,325.93,0.04,71.758,0.20914,0.0006109,1.86e-05,-0.000984,0.071
3085,317.21,0.15,71.648,0.20915,0.000611,1.86e-05,-0.002332,0.067
3086,318.46,0.16,71.618,0.20915,0.0006115,1.86e-05,-0.006268,0.08
3087,314.83,0.07,71.575,0.20915,0.0006131,1.86e-05,-0.011513,0.074
3088,320.12,0.04,71.325,0.20914,0.000615,1.87e-05,-0.010006,0.072
3089,336.33,0.06,71.355,0.20913,0.0006165,1.88e-05,-0.006959,0.076
3090,327.94,0.19,71.253,0.20914,0.0006173,1.89e-05,-0.009177,0.081
3091,334.26,0.17,71.304,0.20913,0.0006175,1.9e-05,-0.007735,0.077
3092,328.51,0.06,71.36,0.20914,0.0006185,1.91e-05,-0.007502,0.075
3093,324.47,0.22,71.13,0.20914,0.0006204,1.93e-05,-0.006832,0.073
3094,324.07,0.11,71.133,0.20914,0.0006227,1.95e-05,-0.005177,0.065
3095,340.16,0.18,71.126,0.20912,0.0006252,1.97e-05,-0.000816,0.091
3096,337.13,0.16,71.152,0.20913,0.000626,1.97e-05,0.002074,0.071
3097,334.77,0.14,71.116,0.20913,0.0006247,1.97e-05,-0.009959,0.088
3098,332.23,0.18,71.333,0.20913,0.0006221,1.96e-05,-0.016931,0.081
3099,320.4,0.09,71.266,0.20914,0.0006196,1.94e-05,-0.008647,0.068
3100,319.48,0.13,71.23,0.20914,0.0006179,1.93e-05,0.00068,0.057
3101,310.07,0.08,71.265,0.20915,0.000617,1.91e-05,-0.005605,0.068
3102,309.45,0.08,71.226,0.20915,0.0006159,1.91e-05,-0.003518,0.077
3103,313.48,0.13,71.382,0.20915,0.0006157,1.91e-05,0.001557,0.07
3104,322.27,0.19,71.501,0.20914,0.0006162,1.91e-05,0.006546,0.075
3105,319.1,0.09,71.674,0.20914,0.0006169,1.92e-05,0.031698,0.076
3106,320.46,0.11,71.787,0.20914,0.000617,1.91e-05,0.045822,0.074
3107,326.96,0.28,72.08,0.20914,0.000616,1.91e-05,0.045846,0.081
3108,322.42,0.15,72.151,0.20914,0.0006153,1.89e-05,0.038383,0.079
3109,322.81,0.13,72.331,0.20914,0.0006143,1.88e-05,0.035438,0.07
3110,334.98,0.09,72.647,0.20914,0.0006123,1.87e-05,0.028347,0.054
3111,324.17,0.07,72.945,0.20915,0.0006103,1.86e-05,0.021933,0.083
3112,312.1,0.08,73.332,0.20916,0.0006087,1.85e-05,0.010248,0.071
3113,307.05,0.11,73.632,0.20916,0.0006086,1.83e-05,0.002247,0.061
3114,313.34,0.16,73.727,0.20916,0.0006093,1.83e-05,-0.008935,0.06
3115,326.89,0.03,73.83,0.20915,0.0006098,1.84e-05,-0.014906,0.077
3116,323.05,0.03,73.893,0.20915,0.0006098,1.83e-05,-0.015466,0.081
3117,340.45,0.11,73.877,0.20914,0.0006094,1.83e-05,-0.010995,0.069
3118,326.01,0.17,73.956,0.20915,0.000607,1.8e-05,-0.007414,0.072
3119,312.88,0.12,73.958,0.20916,0.0006039,1.77e-05,-0.011471,0.074
3120,299.49,0.14,74.092,0.20917,0.0006003,1.74e-05,-0.011498,0.064
3121,308.7,0.08,73.956,0.20916,0.0005976,1.72e-05,-0.002218,0.059
3122,296.72,0.08,74.064,0.20917,0.0005962,1.71e-05,0.008151,0.053
3123,298.53,0.03,74.005,0.20917,0.0005956,1.71e-05,0.006961,0.068
3124,291.22,0.1,73.81,0.20918,0.0005954,1.71e-05,0.004757,0.067
3125,298.5,0.07,73.653,0.20917,0.0005958,1.72e-05,0.001265,0.069
3126,293.45,0.1,73.589,0.20918,0.0005971,1.74e-05,-0.005459,0.066
3127,300.98,0.08,73.372,0.20917,0.0005992,1.76e-05,-0.004423,0.066
3128,316.81,0.13,72.952,0.20915,0.000601,1.79e-05,-0.004131,0.064
3129,309.85,0.07,72.697,0.20916,0.0006014,1.81e-05,-0.00315,0.079
3130,312.75,0.21,72.251,0.20916,0.0006012,1.81e-05,-0.001132,0.072
3131,302.85,0.16,72.048,0.20916,0.0006002,1.8e-05,0.004801,0.066
3132,297.04,0.08,71.705,0.20917,0.0005989,1.79e-05,0.004588,0.069
3133,279.25,0.11,71.471,0.20918,0.000598,1.79e-05,0.011375,0.057
3134,287.02,0.15,71.615,0.20917,0.0005979,1.79e-05,0.007923,0.065
3135,289.34,0.12,71.607,0.20917,0.0005986,1.79e-05,0.004545,0.067
3136,293.73,0.17,71.527,0.20917,0.0006002,1.79e-05,-0.000988,0.074
3137,297.09,0.12,71.558,0.20916,0.0006027,1.81e-05,-0.006308,0.066
3138,305.14,0.14,71.927,0.20916,0.0006045,1.84e-05,-0.00409,0.067
3139,315.69,0.07,72.133,0.20915,0.000605,1.85e-05,-0.000529,0.076
3140,317.3,0.1,72.179,0.20915,0.0006051,1.84e-05,-0.006317,0.08
3141,322.53,0.13,72.26,0.20915,0.000605,1.82e-05,-0.017136,0.072
3142,303.35,0.08,72.276,0.20916,0.0006051,1.81e-05,-0.021424,0.065
3143,304.66,0.13,72.262,0.20916,0.0006045,1.81e-05,-0.018008,0.069
3144,317.5,0.16,72.29,0.20915,0.0006027,1.79e-05,-0.02125,0.079
3145,309.52,0.19,72.355,0.20916,0.0006009,1.76e-05,-0.017081,0.081
3146,301.19,-0.03,72.358,0.20916,0.000599,1.73e-05,-0.01434,0.067
3147,287.37,0.03,72.28,0.20918,0.0005978,1.72e-05,-0.011168,0.06
3148,282.68,0.15,72.056,0.20918,0.000597,1.72e-05,-0.010842,0.063
3149,286.35,0.14,71.945,0.20918,0.0005967,1.72e-05,-0.006159,0.069
3150,295.96,0.17,71.9,0.20917,0.0005972,1.73e-05,-0.00041,0.073
3151,295.74,0.17,71.697,0.20917,0.0005979,1.74e-05,-0.00545,0.059
3152,300.3,0.13,71.666,0.20916,0.0005983,1.75e-05,-0.011241,0.071
3153,293.64,0.16,71.767,0.20917,0.000599,1.76e-05,-0.010003,0.071
3154,295.83,-0,71.59,0.20917,0.0006,1.77e-05,-0.00993,0.064
3155,305.91,0.13,71.302,0.20916,0.0006005,1.78e-05,-0.010231,0.069
3156,303.89,0.12,71.269,0.20916,0.0006011,1.78e-05,-0.006865,0.062
3157,293.03,0.07,71.197,0.20917,0.0006013,1.79e-05,-0.004648,0.063
3158,303.22,0.06,71.206,0.20916,0.0006016,1.8e-05,-0.002201,0.069
3159,305.36,0.21,71.17,0.20916,0.0006012,1.81e-05,-0.000756,0.06
3160,300.09,0.06,71.139,0.20916,0.0006009,1.82e-05,0.005908,0.058
3161,287.34,0.07,71.28,0.20917,0.0006018,1.84e-05,0.009097,0.071
3162,298.99,0.2,71.136,0.20916,0.0006028,1.85e-05,-9.8e-05,0.073
3163,310.04,0.03,70.962,0.20915,0.0006039,1.87e-05,-0.000962,0.061
3164,314.06,0.06,70.987,0.20915,0.0006044,1.88e-05,0.002201,0.066
3165,311.86,0.07,71.139,0.20915,0.0006053,1.88e-05,-0.004062,0.078
3166,308.73,0.1,71.183,0.20915,0.0006063,1.89e-05,-0.004059,0.062
3167,312.78,0.06,71.196,0.20915,0.0006067,1.88e-05,-0.000671,0.061
3168,306.49,0.02,71.31,0.20916,0.0006056,1.87e-05,-0.003561,0.068
3169,319.72,0.06,71.298,0.20915,0.0006034,1.85e-05,-0.002792,0.07
3170,311.75,0.11,71.434,0.20915,0.0006016,1.83e-05,-0.005424,0.062
3171,285.27,0.19,71.5,0.20917,0.0006,1.81e-05,-0.001349,0.048
3172,286.88,0.09,71.696,0.20917,0.0005984,1.79e-05,0.003525,0.063
3173,283.13,0.09,71.821,0.20918,0.0005952,1.77e-05,-0.005051,0.065
3174,282.4,0.19,71.633,0.20918,0.0005909,1.75e-05,-0.006979,0.062
3175,273.83,0.05,71.898,0.20919,0.0005877,1.72e-05,-0.008858,0.062
3176,264.48,0.09,71.848,0.20919,0.0005862,1.71e-05,-0.005965,0.051
3177,276.68,0.07,71.918,0.20918,0.0005872,1.72e-05,-0.003823,0.058
3178,269.53,0.09,71.969,0.20919,0.0005898,1.74e-05,0.001864,0.056
3179,296.93,0.13,72.061,0.20917,0.000592,1.76e-05,-0.000568,0.056
3180,288.19,0.1,72.029,0.20917,0.000593,1.77e-05,-0.006951,0.079
3181,292.18,0.18,71.965,0.20917,0.0005922,1.77e-05,-0.011554,0.079
3182,301.18,0.16,71.765,0.20916,0.0005919,1.76e-05,-0.007617,0.061
3183,283.84,0.12,71.745,0.20918,0.000592,1.76e-05,-0.004778,0.055
3184,283.04,0.11,71.947,0.20918,0.0005929,1.78e-05,-0.005429,0.059
3185,287.16,0.09,71.636,0.20917,0.0005931,1.79e-05,-0.01585,0.065
3186,293.9,0.12,71.622,0.20917,0.0005918,1.78e-05,-0.017913,0.076
3187,296.44,0.24,71.676,0.20917,0.0005891,1.76e-05,-0.015358,0.067
3188,285.42,0.09,71.477,0.20918,0.0005863,1.73e-05,-0.018354,0.065
3189,277.89,0.17,71.294,0.20918,0.0005838,1.71e-05,-0.014918,0.054
3190,283.5,0.08,71.291,0.20918,0.0005825,1.68e-05,-0.014859,0.055
3191,257.8,0.15,71.249,0.2092,0.0005808,1.67e-05,-0.011269,0.062
3192,266.09,0.12,71.435,0.20919,0.0005784,1.64e-05,-0.014555,0.061
3193,255.68,0.13,71.754,0.2092,0.0005764,1.63e-05,-0.012594,0.065
3194,266.54,0.14,71.892,0.2092,0.0005755,1.62e-05,-0.002703,0.065
3195,256.49,0.12,72.24,0.2092,0.000577,1.63e-05,-0.011671,0.052
3196,264.5,0.08,72.344,0.2092,0.0005803,1.66e-05,-0.021658,0.05
3197,275.81,0.11,72.434,0.20919,0.0005843,1.68e-05,-0.025883,0.069
3198,281.73,0.13,72.488,0.20918,0.0005878,1.71e-05,-0.018974,0.079
3199,299.47,0.1,72.566,0.20917,0.0005913,1.74e-05,-0.014251,0.067
3200,306.48,0.07,72.482,0.20916,0.0005938,1.78e-05,-0.00782,0.068
3201,303.7,0.2,72.604,0.20916,0.0005962,1.8e-05,0.006572,0.067
3202,311.8,0.07,72.588,0.20916,0.0005964,1.8e-05,-0.001276,0.068
3203,308.09,0.14,72.304,0.20916,0.0005948,1.79e-05,-0.007545,0.07
3204,304.67,0.15,72.173,0.20916,0.0005934,1.77e-05,-0.007966,0.064
3205,289.19,0.15,72.096,0.20917,0.0005919,1.75e-05,0.002405,0.056
3206,263.67,0.17,72.101,0.20919,0.0005901,1.73e-05,-0.002984,0.05
3207,282.82,0.04,72.045,0.20918,0.0005881,1.7e-05,-0.005253,0.064
3208,278,0.07,72.338,0.20919,0.0005863,1.69e-05,-0.0015,0.068
3209,268.79,0.12,72.548,0.20919,0.0005847,1.68e-05,-0.005984,0.059
3210,276.69,0.11,72.679,0.20919,0.000584,1.68e-05,-0.009906,0.053
3211,277.1,0.05,72.595,0.20919,0.0005835,1.68e-05,-0.012234,0.059
3212,281.91,0.01,72.532,0.20918,0.0005833,1.69e-05,-0.005522,0.071
3213,279.27,0.14,72.314,0.20918,0.0005838,1.71e-05,-0.000248,0.059
3214,268.08,0.14,72.463,0.20919,0.0005844,1.72e-05,-0.009473,0.056
3215,280,0.09,72.461,0.20918,0.0005851,1.73e-05,-0.010631,0.064
3216,295.1,0.07,72.597,0.20917,0.0005857,1.73e-05,-0.01274,0.06
3217,295.6,0.13,72.698,0.20917,0.0005855,1.73e-05,-0.013214,0.065
3218,286.8,0.15,72.553,0.20918,0.000585,1.72e-05,-0.019129,0.061
3219,287.29,0.14,72.482,0.20918,0.0005846,1.72e-05,-0.021352,0.061
3220,280.6,0.11,72.565,0.20918,0.0005842,1.71e-05,-0.01654,0.059
3221,285.74,0.16,72.694,0.20918,0.0005835,1.7e-05,-0.012029,0.06
3222,286.32,0.03,72.982,0.20918,0.0005829,1.69e-05,-0.011046,0.067
3223,279.33,0.12,73.24,0.20919,0.0005838,1.68e-05,-0.006795,0.057
3224,280.21,-0.03,73.187,0.20919,0.000585,1.68e-05,-0.005167,0.062
3225,278.64,0.16,73.02,0.20919,0.0005863,1.68e-05,-0.002227,0.064
3226,295.82,0.08,72.874,0.20917,0.0005873,1.68e-05,-0.004245,0.074
3227,284.36,0.19,72.935,0.20918,0.0005881,1.68e-05,-0.000553,0.067
3228,288.78,0.11,72.985,0.20918,0.0005887,1.68e-05,0.004025,0.067
3229,281.65,0.07,72.896,0.20918,0.0005895,1.68e-05,0.000726,0.059
3230,295.01,0.07,72.59,0.20917,0.0005907,1.7e-05,-0.011144,0.064
3231,299.57,-0.02,72.556,0.20917,0.0005924,1.72e-05,-0.014073,0.066
3232,290.91,0.05,72.391,0.20917,0.0005936,1.74e-05,-0.014848,0.062
3233,301.76,0.06,72.45,0.20917,0.0005939,1.76e-05,-0.018975,0.071
3234,316.85,0.11,72.632,0.20915,0.0005924,1.78e-05,-0.020975,0.069
3235,298.69,0.05,72.756,0.20917,0.000591,1.78e-05,-0.024929,0.071
3236,293.28,0.14,72.829,0.20917,0.000589,1.77e-05,-0.025475,0.057
3237,279.32,0.13,72.633,0.20918,0.0005869,1.75e-05,-0.018918,0.063
3238,275.92,0.13,72.757,0.20919,0.0005856,1.74e-05,-0.02937,0.067
3239,277.54,0.1,73.071,0.20919,0.0005846,1.73e-05,-0.030673,0.061
3240,274.67,0.15,73.234,0.20919,0.0005837,1.72e-05,-0.023909,0.063
3241,273.13,0.09,73.088,0.20919,0.0005825,1.7e-05,-0.017452,0.058
3242,261.14,0.07,73.067,0.2092,0.0005804,1.68e-05,-0.007824,0.062
3243,266.93,0.05,72.869,0.2092,0.0005775,1.65e-05,-0.010748,0.066
3244,259.38,0.09,72.721,0.2092,0.0005753,1.62e-05,-0.009924,0.056
3245,244.63,0.14,72.701,0.20921,0.0005744,1.61e-05,-0.011758,0.058
3246,239.6,0.13,72.628,0.20922,0.000575,1.61e-05,-0.017083,0.054
3247,239.91,0.15,72.712,0.20922,0.0005759,1.62e-05,-0.021026,0.054
3248,260.35,0.23,72.453,0.2092,0.0005768,1.63e-05,-0.02422,0.062
3249,258.59,0.14,72.144,0.2092,0.0005767,1.63e-05,-0.021603,0.067
3250,267.93,0.12,72.102,0.2092,0.0005744,1.63e-05,-0.018172,0.055
3251,245.69,0.07,72.297,0.20921,0.0005721,1.61e-05,-0.01724,0.055
3252,250.2,0.11,72.368,0.20921,0.000571,1.6e-05,-0.020874,0.055
3253,241.53,-0,72.307,0.20922,0.0005715,1.6e-05,-0.027742,0.048
3254,241.66,0.09,72.214,0.20922,0.0005736,1.62e-05,-0.029415,0.055
3255,252.11,0.08,72.461,0.20921,0.0005756,1.63e-05,-0.026584,0.06
3256,276.46,0.18,72.619,0.20919,0.0005775,1.66e-05,-0.020939,0.063
3257,282.44,0.02,72.589,0.20918,0.0005773,1.67e-05,-0.025291,0.068
3258,281.6,0.14,72.708,0.20919,0.0005769,1.67e-05,-0.021682,0.064
3259,274.65,0.21,73.022,0.20919,0.0005772,1.67e-05,-0.01956,0.049
3260,265.65,0.14,73.317,0.2092,0.000578,1.66e-05,-0.011581,0.049
